entry_id,kanji,kana,meaning,part_of_speech,jlpt_level,example_sentence,example_reading,example_chinese,tags,notes,enriched_by,confidence
V0412,朝⾷,ちょうしょく,早餐,noun,N4,朝⾷について勉強しています。,ちょうしょくについてべんきょうしています。,我正在學習關於早餐的內容。,N4|noun,,teacher_agent,0.79
V0413,平均,へいきん,平均,noun,N4,平均について勉強しています。,へいきんについてべんきょうしています。,我正在學習關於平均的內容。,N4|noun,,teacher_agent,0.79
V0414,,ほす,「晾曬」、「曬乾」、,other,N5,「烘乾」。,「烘乾」。,「晾曬」、「曬乾」、,N5|other,「烘乾」。 洗濯物（せんたくも,teacher_agent,0.92
V0415,,ベランダ,に  ⼲,noun,N3,（ほ）しました。,（ほ）しました。,に  ⼲,N3|noun|外来語,（ほ）しました。 → 把 洗好的⾐服晾在陽台 了。,teacher_agent,0.86
V0416,⾷器,しょっき,餐具,noun,N4,⾷器について勉強しています。,しょっきについてべんきょうしています。,我正在學習關於餐具的內容。,N4|noun,,teacher_agent,0.79
V0417,応⽤,おうよう,「應⽤」、「活學活,noun,N4,応⽤について勉強しています。,おうようについてべんきょうしています。,我正在學習關於「應⽤」的內容。,N4|noun,⽤」 基本（きほん）  を  学 （まな）んでから、応 ⽤問題（  に  挑戦（ち,teacher_agent,0.79
V0418,,ょうせん）,→,other,N4,ょうせん）について勉強しています。,ょうせん）についてべんきょうしています。,我正在學習關於→的內容。,N4|other,學完基礎後，我要挑戰 應⽤題。,teacher_agent,0.69
V0419,広告,こうこく,廣告,noun,N4,広告について勉強しています。,こうこくについてべんきょうしています。,我正在學習關於廣告的內容。,N4|noun,,teacher_agent,0.79
V0420,商業,しょうぎょう,商業,noun,N4,商業について勉強しています。,しょうぎょうについてべんきょうしています。,我正在學習關於商業的內容。,N4|noun,,teacher_agent,0.79
V0421,⼤会,たいかい,⼤会,noun,N4,⼤会について勉強しています。,たいかいについてべんきょうしています。,我正在學習關於⼤会的內容。,N4|noun,,teacher_agent,0.79
V0422,厚い,あつい,厚的,i_adjective,N4,よこ 横 「旁邊」、「鄰側」： 指物體的左右兩側。,よこ 横 「旁邊」、「鄰側」： 指物體的左右兩側。,厚的,N4|i_adjective,よこ 横 「旁邊」、「鄰側」： 指物體的左右兩側。 「橫向」：指⽔平的 ⽅向（與「縱（たて / Tate ）」相對）。 「躺下」：指⾝體呈 ⽔平姿勢。 銀⾏の  横に  コンビニ 旁邊有⼀家便利商店。,teacher_agent,0.83
V0423,横に,ちょっと,なる。,noun,N4,下。,下。,なる。,N4|noun,下。 あさい 浅い 「淺的」：指⽔的深 度（與「深い  」相 對）。 「淺⾊的」：指⾊彩 的濃淡。 「膚淺的、資歷淺 的」：指知識、經驗 或關係不深。 「短暫的、表⾯ 的」：如「淺眠（眠 りが浅い）」。,teacher_agent,0.83
V0424,川は,この,浅い  ですか,noun,N4,ら、⼦ども  でも  遊べ ます。,ら、⼦ども  でも  遊べ ます。,浅い  ですか,N4|noun,ら、⼦ども  でも  遊べ ます。 → 這條河很淺， 所以⼩孩也可以玩耍。,teacher_agent,0.83
V0425,⽇本語,まだ,の  経験  が,noun,N4,浅い。,浅い。,の  経験  が,N4|noun,浅い。 → 學習⽇⽂的經 驗還很淺 / 資歷尚淺 昨⽇（きのう）  は  眠,teacher_agent,0.83
V0426,,（ねむ）り,浅（あ,other,N4,さ）かった。,さ）かった。,浅（あ,N4|other,さ）かった。 → 昨天睡 得很淺。,teacher_agent,0.83
V0427,区別,くべつ,「區別」、「辨別」、,noun,N4,区別について勉強しています。,くべつについてべんきょうしています。,我正在學習關於「區別」的內容。,N4|noun,「區分」 似ている  語法（ごほ,teacher_agent,0.79
V0428,,う）,違いを  正しく,other,N5,区別  します。,区別  します。,違いを  正しく,N5|other,区別  します。 → 正確地 區別相似語法之間的差 異 彼は  公（おおやけ）と 私（わたくし）を  きち,teacher_agent,0.92
V0429,区別,んと,している。,noun,N4,区別について勉強しています。,んとについてべんきょうしています。,我正在學習關於している。的內容。,N4|noun,得很清楚 「⼤失所望」,teacher_agent,0.79
V0430,,テスト,結果（けっ,noun,N5,テストについて勉強しています。,テストについてべんきょうしています。,我正在學習關於結果（けっ的內容。,N5|noun|外来語,か）が  悪くて、がっか,teacher_agent,0.88
V0431,,り,→ 考試結,other,N5,果很糟糕，讓我感到⾮ 常失望 / 沮喪 彼の  態度（たいど）に がっかり  させられた。,果很糟糕，讓我感到⾮ 常失望 / 沮喪 彼の  態度（たいど）に がっかり  させられた。,→ 考試結,N5|other,果很糟糕，讓我感到⾮ 常失望 / 沮喪 彼の  態度（たいど）に がっかり  させられた。 它最常與動詞  「する」 結合，變成  「がっかり する（感到失望）」 或 「がっかり  させる（讓 某⼈失望）」。 しっかり ー 「好好地」、「振 作」、「結實 / 牢固」、 「可靠 / 懂事」 1. ⿎勵或命令：打起精 神、振作起來,teacher_agent,0.92
V0432,,しっかり,→,other,N4,振作⼀點！ 2. 形容⼈的性格：可 靠、成熟、懂事 彼の  お⼦（こ）さん は、まだ  ⼩（ちい）さ いる。,振作⼀點！ 2. 形容⼈的性格：可 靠、成熟、懂事 彼の  お⼦（こ）さん は、まだ  ⼩（ちい）さ いる。,→,N4|other,振作⼀點！ 2. 形容⼈的性格：可 靠、成熟、懂事 彼の  お⼦（こ）さん は、まだ  ⼩（ちい）さ いる。 → 他的孩⼦雖然 還⼩，但⾮常懂事 / 成 熟可靠。 3. 形容物理狀態：牢 固、結實、有彈性,teacher_agent,0.73
V0433,建物の,この,基礎（き,noun,N4,建物のについて勉強しています。,このについてべんきょうしています。,我正在學習關於基礎（き的內容。,N4|noun,,teacher_agent,0.79
V0434,,そ）は,作ら,other,N5,れている。,れている。,作ら,N5|other,れている。 → 這棟建築 物的地基建造得⾮常牢 固。 4. 形容動作的程度：充 分地、徹底地 ⾵邪を  引いた  とき は、しっかり  休む  こ,teacher_agent,0.92
V0435,⼤切だ。,とが,→ 感冒的,noun,N2,⼤切だ。について勉強しています。,とがについてべんきょうしています。,我正在學習關於→ 感冒的的內容。,N2|noun,時候，充分地休息是很 重要的 きちんと ー 「好好地」、「端正 地」、「準時地」、「規 規矩矩地」 本を  本棚に  きちんと 整理  しました → 把書本 好好地 / 整整⿑⿑地整 理到書架上了 賽、競爭、戰⾾ 與敵⽅或對⼿進⾏實⼒ 上的較量： 次の  試合（しあい） で、強豪（きょうご,teacher_agent,0.8
V0436,,う）チーム,戦（た,other,N4,たか）います。,たか）います。,戦（た,N4|other,たか）います。 → 在下 ⼀場⽐賽中，我們將與 強敵隊伍⼀決雌雄 2. ⽣理與⽣活觀測：與 病魔或困境對抗 形容意志堅定地去克服 痛苦的狀態： 彼は  今（いま）、重い 病気（びょうき）と  戦 （たたか）っている。 強對抗 3. ⼼理觀測：內⼼的糾 結與掙扎 當你在兩個選擇中猶豫 不決，或是在對抗⾃⼰ 的⽣理本能（如：睡 意）時： 毎⽇、強い  眠気（ねむ け）と  戦（たたか）っ ています。 → 我每天都 在跟強烈的睡意搏⾾,teacher_agent,0.83
V0437,防ぐ,ふせぐ,「防禦」、「防⽌」、,noun,N4,「預防」 1. 資訊與系統觀測：防 ⽌  Bug 或資安攻擊 （丁寧語  / 禮貌體） 在軟體⼯程中，⽤來形 容防⽌資料外洩或錯誤 發⽣： 最新（さいしん）の  セ キュリティ  システム で、ハッカー  の  攻撃 （こうげい）を  防ぎま す。,「預防」 1. 資訊與系統觀測：防 ⽌  Bug 或資安攻擊 （丁寧語  / 禮貌體） 在軟體⼯程中，⽤來形 容防⽌資料外洩或錯誤 發⽣： 最新（さいしん）の  セ キュリティ  システム で、ハッカー  の  攻撃 （こうげい）を  防ぎま す。,「防禦」、「防⽌」、,N4|noun,「預防」 1. 資訊與系統觀測：防 ⽌  Bug 或資安攻擊 （丁寧語  / 禮貌體） 在軟體⼯程中，⽤來形 容防⽌資料外洩或錯誤 發⽣： 最新（さいしん）の  セ キュリティ  システム で、ハッカー  の  攻撃 （こうげい）を  防ぎま す。 → 透過最新的安全 系統，來防範駭客的攻 擊 2. ⽣理與⽣活觀測：預 防疾病或感冒 毎⽇  ⼿を  洗う  こと は、⾵を  防ぐ  ために ⼤切だ。 → 每天洗⼿對 於預防感冒來說是⾮常 重要的 3. 社會與災害觀測：防 範交通事故或天災 事故（じこ）を  未然,teacher_agent,0.83
V0438,防ぐ。,（みぜん）に,→,noun,N4,防ぐ。について勉強しています。,（みぜん）にについてべんきょうしています。,我正在學習關於→的內容。,N4|noun,將事故防範於未然,teacher_agent,0.69
V0439,避ける,さける,「避開」、「躲避」、,verb,N4,「避免」 1. 物理觀測：避開實體 ⾞輛、⼈或⾃然現象 （丁寧語  / 禮貌體） ⾞を  避けて  歩きま す。,「避免」 1. 物理觀測：避開實體 ⾞輛、⼈或⾃然現象 （丁寧語  / 禮貌體） ⾞を  避けて  歩きま す。,「避開」、「躲避」、,N4|verb,「避免」 1. 物理觀測：避開實體 ⾞輛、⼈或⾃然現象 （丁寧語  / 禮貌體） ⾞を  避けて  歩きま す。 → 避開⾞輛往前⾛ 2. 抽象觀測：避免衝 突、問題或特定話題 在成熟的⼈際關係與職 場中，刻意繞開會帶來 ⿇煩的焦點：,teacher_agent,0.83
V0440,,トラブル,避ける  た,noun,N3,めに、きちんと  話し合 う。,めに、きちんと  話し合 う。,避ける  た,N3|noun|外来語,めに、きちんと  話し合 う。 → 為了避免糾紛 / ⿇煩，好好地進⾏溝通 あたる 当たる ⾃動詞（主體⾃然發 ⽣或中彈） 「碰觸到了、撞上 了、中獎了」 宝くじが当たる。 → 樂 透中獎了！ 🎉 來 予⾔が当たる。 → 預⾔ 成真 開発に当たる → 擔任開 發⼯作 助詞搭配：[名詞 ] が  当 たる（某物中獎 / 撞上） [名詞 ] に  当たる（撞到 某物、迎向某物）。 核⼼含義： 中獎、猜中：如樂透中 獎、預測成真。 碰撞、照射：如陽光照 在⾝上、球打到頭。 擔任、應對：如輪到某 ⼈值班（職責落到頭 上）。 あてる 当てる 他動詞（⼈為主動去 碰、去瞄準） 說話者「主動把  A 東西拿去碰  B 東 西」，或者是「⼈主 動去猜中某個答案」 宝くじを当てる。 → 把 樂透給贏到⼿ / 中獎。 強調⼈的強運或⼿段 額に⼿を当てる → 把⼿ 貼在額頭上測體溫 答えを当てる →主動猜 中答案 予算を開発に当てる。 到開發上 助詞搭配：[名詞 ] を  当 てる（去猜中某事、把 某物貼上去）。 核⼼含義： 使碰撞、貼上：如把⼿ 貼在額頭上。 主觀猜中：如猜謎語、 猜中犯⼈。 分配、指派：如把預算 撥給某個專案。,teacher_agent,0.86
V0441,,ささえる,「⽀撐」、「⽀持」或,verb,N4,私は毎日ささえる。,わたしはまいにちささえる。,我每天「⽀撐」。,N4|verb,「扶持」 1. 物理觀測：⽀撐重物 或建築物（丁寧語  / 禮 貌體）,teacher_agent,0.79
V0442,太（ふと）い,この,柱,i_adjective,N2,（はしら）が、建物 （たてもの）  全体（ぜ んたい）を  ⽀えていま す。,（はしら）が、建物 （たてもの）  全体（ぜ んたい）を  ⽀えていま す。,柱,N2|i_adjective,（はしら）が、建物 （たてもの）  全体（ぜ んたい）を  ⽀えていま す。 → 這根粗⼤的柱⼦ ⽀撐著整棟建築物 2. 情感與⼈際觀測：扶 持家⼈、朋友或伴侶 在對⽅脆弱、痛苦或⾯ 臨挑戰時，成為對⽅的 後盾： 苦（くる）しい  とき、 家族が  私を  ⽀えて  く れました。 → 在我痛苦 艱難的時候，家⼈⽀ 撐 / 扶持了我 3. 社會與職場觀測：⽀ 撐整個團隊或經濟 形容某個核⼼⼈物或中 流砥柱的⾓⾊： 彼は  トップエンジニア として、チーム  を  ⽀ えている。 → 他作為頂 尖⼯程師，⽀撐著整個 團隊,teacher_agent,0.75
V0443,企画,きかく,企画,noun,N4,企画について勉強しています。,きかくについてべんきょうしています。,我正在學習關於企画的內容。,N4|noun,,teacher_agent,0.79
V0444,拾う,ひろう,檢,noun,N4,拾うについて勉強しています。,ひろうについてべんきょうしています。,我正在學習關於檢的內容。,N4|noun,,teacher_agent,0.69
